Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2022-04-18,127.00841522216797,127.75383156115618,125.63616186935936,126.46152213425574,14918000
2022-04-19,129.5592803955078,129.92924725515346,126.50269955944287,127.12353902620332,22720000
2022-04-20,127.2907943725586,130.94140787669275,126.94196261557961,130.30667265754636,22610000
2022-04-21,124.00743103027344,129.33745043299507,123.72207277353803,128.3870892297922,30158000
2022-04-22,118.72355651855469,124.51810175234476,118.25358587523252,124.06946312059551,46410000
2022-04-25,122.33248138427734,122.36027282075277,117.88508671576217,118.54041938949047,34522000
2022-04-26,118.61636352539062,121.83621763176325,118.27477871306729,121.83621763176325,49394000
2022-04-27,114.16423797607422,116.62527932702426,112.28210659917724,113.52155915402642,62238000
2022-04-28,118.5225601196289,119.54191521421045,114.28672854739176,116.24315487819466,36790000
2022-04-29,114.11064910888672,118.07441987705411,113.84017860145767,116.70271177765589,33694000
2022-05-02,116.28483581542969,116.46597994119503,112.5553083971859,113.05853784970085,30280000
2022-05-03,117.25010681152344,118.4118949240734,115.75878948827263,115.89576265591572,21216000
2022-05-04,121.66250610351562,122.2262785018127,114.8769048965248,117.12504284413512,33232000
2022-05-05,115.87739562988281,120.33074999731035,114.32504320659723,119.32553296831163,43090000
2022-05-06,114.79899597167969,116.62380302401284,113.29328309746134,114.65903919632449,35310000
2022-05-09,112.2421646118164,114.70260796952478,111.71362750786085,112.46002827851365,34520000
2022-05-10,113.73149871826172,115.82231597225426,112.53923846850854,115.1766534784488,31158000
2022-05-11,113.11263275146484,115.80245764892041,112.80395091338548,112.86400162054564,36502000
2022-05-12,112.31858825683594,114.00146192853805,109.29377443536994,111.10469317220583,41464000
2022-05-13,115.64812469482422,117.20593702410864,113.15134796410668,113.99055094754328,29738000
2022-05-16,113.93795013427734,115.73943352681172,113.48385167438236,114.52504614697118,23282000
2022-05-17,115.83273315429688,116.3548183956085,114.47888882248881,116.3548183956085,21576000
2022-05-18,111.56425476074219,114.83437565155293,111.30718016760673,114.37964107756378,27982000
2022-05-19,109.92107391357422,112.741920008228,109.64564334675333,111.00842338816487,29192000
2022-05-20,108.49925231933594,111.71215485979991,105.58113593446538,111.25111228091082,37586000
2022-05-23,110.835205078125,111.17168590606096,108.34166208341611,109.28433696899042,31558000
2022-05-24,105.13745880126953,105.60296161430037,101.44713436310151,105.58559764452096,60386000
2022-05-25,105.05158996582031,105.75154037623167,103.43546117179687,104.35928030714108,37900000
2022-05-26,107.48980712890625,108.14415539524781,104.7027121233859,105.26102469115388,30288000
2022-05-27,111.95929718017578,112.02777619515817,108.73448307343126,108.971202525864,29924000
2022-05-31,113.1900634765625,115.56673888073168,111.734481176105,112.23721089180535,51302000
2022-06-01,113.28732299804688,116.52504049374802,112.70518706116705,114.07591068775803,28630000
2022-06-02,116.86946868896484,117.02033758337525,112.4645028634996,113.3379567488017,27472000
2022-06-03,113.71115112304688,115.49824658292881,112.82181754435243,115.12901423678426,25052000
2022-06-06,116.13943481445312,118.50965827025381,115.6608238461561,115.87343213288153,23786000
2022-06-07,116.35680389404297,116.87208894831058,114.26847047487584,114.78707989999292,26414000
2022-06-08,116.36524963378906,117.76277285082956,115.8280267154119,116.00644472959067,22544000
2022-06-09,114.06250762939453,117.46895777798171,114.0118848082445,115.47541063507776,23142000
2022-06-10,110.59799194335938,112.65208960540404,110.03571135172886,111.94166626726074,31324000
2022-06-13,106.08087158203125,108.40543207259111,105.79456678668615,106.6461281798025,36756000
2022-06-14,106.39601135253906,107.65010185105413,105.56027664193988,106.09427358464099,25480000
2022-06-15,109.56871795654297,111.2287678955715,107.3138782536219,108.08881256768618,33192000
2022-06-16,105.8421630859375,108.47689726429446,105.00494417401566,107.34439244845272,35314000
2022-06-17,107.06250762939453,108.43619967485813,104.84220666902442,105.7419146430578,43516000
2022-06-21,111.1811294555664,111.83422827840597,108.47989242973591,108.88535211170355,39010000
2022-06-22,111.1999740600586,112.92255847543518,109.90002393931785,110.33546349800969,23922000
2022-06-23,111.84564208984375,112.3538316275646,110.20246386054443,112.10916095800074,24710000
2022-06-24,117.65556335449219,117.75431761322301,112.75729608421425,112.75729608421425,39122000
2022-06-27,115.75431060791016,118.36225281539694,115.13718929772604,118.04959538472865,32840000
2022-06-28,111.73348236083984,116.97913509631024,111.60692909071406,115.48484175974666,28232000
2022-06-29,111.42082214355469,112.81833763360945,110.72355241414265,111.31362443846164,18628000
2022-06-30,108.55829620361328,110.50103134532444,106.51115006616678,109.67690539044493,38046000
2022-07-01,108.26895904541016,108.98890868286857,106.30767123286135,107.5304944051267,31028000
2022-07-05,113.03919219970703,113.20355546188158,105.45854348640388,106.71413341551589,36398000
2022-07-06,114.35581970214844,115.48584081793405,111.41487964081023,113.2426703373829,28852000
2022-07-07,118.4178466796875,118.96970739061597,114.67392353728296,115.14440152879284,32184000
2022-07-08,119.27391815185547,119.53842900431042,116.6391765141371,116.67491160468205,29082000
2022-07-11,115.65506744384766,117.91015708204048,115.36920941099247,117.76673206039018,26718000
2022-07-12,113.99451446533203,116.97218120104108,113.76175551743701,115.96870593600673,24970000
2022-07-13,111.35183715820312,114.2997286494013,110.9905484768161,111.80047576496845,38958000
2022-07-14,110.61040496826172,111.15382979691064,108.51164409050321,110.00096979665507,32366000
2022-07-15,111.92752838134766,113.1518510631691,110.99006332709506,112.12206845294672,34330000
2022-07-18,109.091796875,113.94539347549131,108.48633731298709,112.595517164046,33354000
2022-07-19,113.7667236328125,113.95530404418794,109.67739190532042,110.8982386041735,30992300
2022-07-20,113.84613800048828,115.46400866977766,112.41686291373959,113.21090294580016,26780100
2022-07-21,114.18359375,114.35232637957768,111.07689754017187,114.23321698497095,27267800
2022-07-22,107.55333709716797,112.33745530559987,106.79899263895324,110.97765125985214,44455300
2022-07-25,107.4044418334961,109.7568013593638,106.21337812849376,108.06945227591243,28289900
2022-07-26,104.65507507324219,106.93794863187382,103.98013689664695,106.63025878915802,36626600
2022-07-27,112.75432586669922,113.5483734547615,107.61288704412348,108.78410307158587,41474600
2022-07-28,113.73695373535156,113.84613546787841,111.01834525515086,111.9602857008125,23303800
2022-07-29,115.77169036865234,116.02975695788737,112.38707954111806,112.55581218413384,31336200
2022-08-01,114.62033081054688,116.24812148517637,113.83621093138044,114.66995404992781,22856200
2022-08-02,115.03720092773438,116.20841689334405,113.40941027351059,113.57814291596826,17911000
2022-08-03,117.89575958251953,118.53099459641399,115.28534093394066,115.47392135917269,25302800
2022-08-04,117.98509216308594,118.61039949285419,116.83372398086027,117.41933574874363,15757700
2022-08-05,117.33992767333984,117.97516267009925,115.8411665532051,116.05953000320336,15615700
2022-08-08,117.26053619384766,119.96028905685228,116.9528463332815,118.2332441648947,17061100
2022-08-09,116.62528228759766,117.32006817431427,115.69227760606545,117.11163240829929,15424300
2022-08-10,119.75184631347656,120.87343152453795,118.47144855610613,118.69973212567663,20497000
2022-08-11,118.92801666259766,121.42925354725472,118.66002997133384,121.17119453273358,16671600
2022-08-12,121.73694610595703,121.73694610595703,119.50369600134445,120.25804037923,16121100
2022-08-15,121.96524810791016,122.34242414022127,120.66500249572043,121.30023757133979,15525000
2022-08-16,121.5979995727539,122.31064928688622,120.63025929055411,121.40941156862304,15626200
2022-08-17,119.42430114746094,121.24067989020192,119.30519173769794,120.0297607283746,17589200
2022-08-18,119.96028137207031,120.78410441269445,118.66003584061222,119.33497401312613,15652000
2022-08-19,117.24067687988281,119.10667878809409,116.79402229086824,118.97764927887584,20187000
2022-08-22,114.21338653564453,115.6327415198653,113.81636273264448,115.23571771686524,19316000
2022-08-23,113.91561126708984,115.06697948270646,113.44911646172672,113.46896424324477,14390700
2022-08-24,113.84613800048828,114.85557304358227,112.932988555949,113.597999070607,16051200
2022-08-25,116.82380676269531,116.90321303877113,114.19354012792769,114.29279418672282,14874700
2022-08-26,110.47145080566406,115.73199139432494,110.39204453341436,114.94787149420665,31698700
2022-08-29,109.51858520507812,111.12652806100044,108.99253192978833,109.95531210800485,20386100
2022-08-30,109.091796875,110.54092723851655,107.99005948003216,110.20345437435583,20548200
2022-08-31,108.33744812011719,110.93793901443901,108.23819407201151,110.79898183257136,25898000
2022-09-01,109.7270278930664,110.39203834754596,107.38459600115175,108.38707173488416,22784400
2022-09-02,107.87095642089844,110.84366354134215,107.32504774348834,110.51115070981105,20618100
2022-09-06,106.67988586425781,108.06945773272552,105.7171056606775,107.33000861113351,20565100
2022-09-07,109.65754699707031,110.16374490531014,106.81386972546036,106.95779452939786,22987200
2022-09-08,108.60545349121094,109.75682185058831,107.25557700147183,108.36724222025691,21660700
2022-09-09,110.9478759765625,111.16623944422953,109.18112802558257,109.23075884008838,21732900
2022-09-12,111.03719329833984,111.801457748113,110.10418864807826,111.1562951191576,19732900
2022-09-13,104.52603149414062,108.555812521435,104.21834167053534,108.07938248471206,33015000
2022-09-14,105.08187103271484,105.31015459512474,103.72206704484307,104.6550717936455,22115800
2022-09-15,103.12654113769531,105.41934243467084,102.54092932335399,104.22827859607038,26494900
2022-09-16,102.8585433959961,103.25556718639018,101.0967631048831,102.20346057855498,64540100
2022-09-19,103.07689666748047,103.24562930061963,101.60791863264812,101.77665126578728,19738600
2022-09-20,101.07193756103516,102.4019584169711,100.36722400074994,102.1141163871197,24001700
2022-09-21,99.26549530029297,102.71958481292508,99.24563994611297,101.47889021763504,26596800
2022-09-22,99.82132720947266,100.92306465070604,98.6699665264192,98.70966209083562,21272700
2022-09-23,98.43174743652344,99.3647522223518,97.28038675660248,99.31512140806767,25657000
2022-09-26,98.07442474365234,99.69229535554446,97.64762549649416,97.87591663582947,22437900
2022-09-27,97.35978698730469,99.71214677098449,96.61537019694262,99.16624566827849,24225000
2022-09-28,99.99006652832031,100.64515697385015,97.07195770283172,97.29031361207541,24617000
2022-09-29,97.35978698730469,98.56078607297609,95.80147480905075,98.56078607297609,21921500
2022-09-30,95.4342269897461,98.75333483071957,95.3151175859504,97.00246672969558,26277800
2022-10-03,98.56077575683594,99.22578620253039,96.29774259001869,96.49625825689655,24840000
2022-10-04,101.64763641357422,101.95532626806342,100.28783233105867,100.28783233105867,22580900
2022-10-05,101.45904541015625,101.97517104498277,98.99750392900135,99.94043639262158,18475500
2022-10-06,101.47889709472656,102.95781060480748,100.74440796486718,100.74440796486718,17156200
2022-10-07,98.82876586914062,100.66499230900759,98.47144522896559,99.90072778966572,24249900
2022-10-10,97.97516632080078,99.2456363284513,97.14142321800459,99.10667914465193,16529900
2022-10-11,97.32009887695312,99.37468907282711,96.52605121070434,97.51860700721544,21617700
2022-10-12,97.56822204589844,98.9061866191343,96.94290714876782,97.53843901583626,17343400
2022-10-13,98.96772766113281,99.78162302994957,94.56077794224261,95.2158683372556,32812200
2022-10-14,96.4565658569336,100.53597050088787,96.30768098335732,99.87592003369244,22624800
2022-10-17,100.02975463867188,101.01238258672876,98.76921232733415,98.77913243130956,23311600
2022-10-18,100.63521575927734,103.44415003861235,99.90072670581894,103.16623567095775,21610500
2022-10-19,99.54339599609375,100.90220022885586,98.89327332913491,99.95033982966433,21573700
2022-10-20,99.78163146972656,102.23324546084034,99.22580265550145,100.06947355497876,25125100
2022-10-21,100.72455596923828,100.86351316170806,97.49874993779162,97.72703350859237,28988700
2022-10-24,102.20346069335938,102.33249020702785,99.55333881634537,101.33000683899147,24680800
2022-10-25,104.14885711669922,104.31758974755877,102.25307232761264,102.53099425047309,29910200
2022-10-26,94.11412048339844,97.80642847971194,93.86598158657735,96.03968074596149,71504300
2022-10-27,91.91065979003906,94.46152773284477,91.21587380273763,93.60792919267483,54036500
2022-10-28,95.86103057861328,96.13894496083813,91.63571724053354,91.84117699580668,35696900
2022-10-31,93.95531463623047,95.6327284134678,93.67739271344385,95.06697203698457,29868700
2022-11-01,89.8262939453125,95.44912308828071,89.75681534682231,94.8783989975548,43220600
2022-11-02,86.42182922363281,90.62034339624788,86.36227830160688,90.23324725788045,43553600
2022-11-03,82.86846923828125,85.90569468178349,82.82876610350229,85.70221895576579,48510400
2022-11-04,86.05457305908203,86.08435608999167,83.25556638887753,84.87343696802398,40173300
2022-11-07,87.99005889892578,88.27790094290526,86.312637446031,86.68980586266004,26899900
2022-11-08,88.24812316894531,89.7319889636192,86.99750097648906,88.49626207214546,30172000
2022-11-09,86.74935913085938,88.82379665640302,86.70965599898223,87.885831937025,26743900
2022-11-10,93.46896362304688,93.84613961602565,90.96772672020228,91.65258496845573,42371200
2022-11-11,96.0099105834961,96.63521791182642,93.45904288643632,94.00494394598225,30569100
2022-11-14,95.31511688232422,96.45655738266119,94.4049435423323,94.78906360482421,24170100
2022-11-15,97.98509216308594,99.67243369054474,96.2977430630287,97.93546135297309,31831000
2022-11-16,98.25309753417969,99.10669613678408,97.17319935704475,97.29031718664217,24660200
2022-11-17,97.76673126220703,98.73943912853584,96.37715184142243,96.45655811063267,21818700
2022-11-18,97.07195281982422,98.42182921004388,96.01983860319467,98.27294433694922,24969900
2022-11-21,95.11660766601562,97.98509282565104,94.95779513065939,96.83372466211372,18696900
2022-11-22,96.6054458618164,96.82181772887805,93.70718510234065,95.4441575371263,18868900
2022-11-23,98.0843505859375,98.33149749193493,96.61536486869264,96.61536486869264,17568900
2022-11-25,96.8734359741211,98.2034645659175,96.80395737718689,97.73199454465066,8567800
2022-11-28,95.53348541259766,97.10172522432691,95.17616475745432,96.47641029152656,19974500
2022-11-29,94.72952270507812,95.67244763357981,93.6873361440189,95.28535149892338,20220000
2022-11-30,100.69476318359375,100.69476318359375,93.96523738760325,94.41189195379097,39888100
2022-12-01,100.52603912353516,101.82628465487545,99.92057954651435,100.64514853253233,21771500
2022-12-02,100.07938385009766,100.39700134200137,98.43173790468575,98.63025356999954,18821500
2022-12-05,99.12654113769531,100.99254313984373,98.61537555463818,99.07195027093198,19955500
2022-12-06,96.58558654785156,99.46399940772264,96.03968549143026,98.92801845539366,20877600
2022-12-07,94.4416732788086,96.585589582895,94.3176038203689,96.0496086137237,26647900
2022-12-08,93.25060272216797,95.15631537507932,93.1017254288614,94.9776550505126,25593200
2022-12-09,92.37715911865234,93.78658640167565,92.32752830438571,93.20098217084448,21885300
2022-12-12,92.8635025024414,93.17615994973863,91.21586409114799,92.39700014380698,27380900
2022-12-13,95.13645935058594,99.0570587863431,94.66995697458204,97.33993414718385,34788500
2022-12-14,94.60047149658203,96.49625632109286,93.24067517558981,94.82876261576224,26452900
2022-12-15,90.52107238769531,93.33000669886196,89.75680786798428,92.84365654995494,28298800
2022-12-16,90.18360900878906,91.06698295150255,89.33993820168727,90.52107430259025,48485500
2022-12-19,88.48634338378906,90.52107805315164,88.26301986274427,90.20346052769705,23020500
2022-12-20,88.96277618408203,89.11166107287998,87.38461605158376,88.06948199649433,21976800
2022-12-21,89.5781478881836,90.23819830765046,88.24812694496818,89.06202227938623,20336400
2022-12-22,87.60295104980469,88.51610029758771,86.29277808523851,88.26796142117291,23656100
2022-12-23,89.14142608642578,89.42926815166591,86.96773422614893,86.96773422614893,17815000
2022-12-27,87.27542114257812,88.83373325543998,86.8833649813831,88.64514525323033,15470900
2022-12-28,85.81636047363281,87.86102268662181,85.72703410010159,86.84861925694143,17879600
2022-12-29,88.28783416748047,88.69974572753088,86.34242573493127,86.38212887509755,18280700
2022-12-30,88.06946563720703,88.16871968710213,86.38211649859605,86.71462173067384,19190300
2023-01-03,89.03224182128906,90.86847589467597,88.357303653299,89.16127890666588,20738500
2023-01-04,88.04961395263672,90.56077862535425,87.14639221657654,90.33249505834297,27046500
2023-01-05,86.1240463256836,87.55332881699137,85.91561055780093,87.41437163840293,23136100
2023-01-06,87.50370788574219,87.81139770749454,84.93298486893224,86.70966035351863,26612600
2023-01-09,88.1389389038086,90.15382552806882,87.92057546367433,88.53099502761467,22996700
2023-01-10,88.57566833496094,88.80891952970872,86.05457595430337,86.07443130891114,22855600
2023-01-11,91.57318878173828,91.761769210798,89.07194423773636,89.38956175113037,25998800
2023-01-12,91.22579193115234,91.93050552239022,89.89576344420028,91.71214207135343,22754200
2023-01-13,92.10916900634766,92.2878293294662,90.2530871813159,90.84663504663001,18630700
2023-01-17,91.47393798828125,92.27790569120275,90.16375717966973,92.08931768282399,22935800
2023-01-18,91.09677124023438,92.89131081607464,90.71960275770066,92.24813961733713,19641600
2023-01-19,93.21090698242188,93.69725714236587,90.69973476615866,90.70966244322658,28707700
2023-01-20,98.54093170166016,98.67988889810704,95.19602373670406,95.23571930203236,53704800
2023-01-23,100.45655822753906,100.64514622764932,98.01487219350635,98.39204062112809,31791800
2023-01-24,98.47144317626953,100.33744503515337,97.96523768447395,98.80891602833275,27391400
2023-01-25,96.0099105834961,96.99253854875762,94.55283659895657,96.47640537425762,31000900
2023-01-26,98.42181396484375,98.47143719978936,96.09922999308519,97.54836021670293,24542100
2023-01-27,99.96028137207031,100.82380753762881,98.2332366135522,98.31264288517572,29020400
2023-01-30,97.22081756591797,98.66895581650209,96.79401835687997,98.00990501964282,24365100
2023-01-31,99.12654113769531,99.16624427466857,97.06202345068063,97.13150204723405,22306800
2023-02-01,100.67491912841797,101.42926353709606,97.68732452396537,98.99749766924913,26392600
2023-02-02,107.99005889892578,108.00990668019372,105.74688098571264,105.99501990085484,46622600
2023-02-03,104.43672180175781,107.21587347994665,102.53101649569693,102.73945230361612,36823400
2023-02-06,102.69974517822266,103.92058451617841,101.4491228066343,101.92058527572452,25573000
2023-02-07,107.2357177734375,107.86102513268486,102.77715324727075,102.85854354090914,33738800
2023-02-08,99.25556182861328,102.80891275950125,97.72206521578482,101.92553886503447,73546000
2023-02-09,94.74935913085938,99.86102211828701,93.16127164408728,99.79154352738443,97798600
2023-02-10,94.15383911132812,96.2977555949545,93.82629389619372,95.02728544575376,49325300
2023-02-13,94.29278564453125,94.64017860343876,93.34986081712536,94.30271332124248,43116600
2023-02-14,94.24314880371094,94.4664798661324,91.96027552509679,93.95531435088847,42513100
2023-02-15,96.37715148925781,96.61536272341945,93.6575511458331,94.03471956430559,36964500
2023-02-16,95.06697845458984,97.15134379430933,94.26301080547198,94.82876722014726,35642100
2023-02-17,93.88583374023438,95.03720190997007,92.75432092382434,94.36226377626947,31095100
2023-02-21,91.36475372314453,92.7195901112085,91.3151229099148,92.54588983750335,28367200
2023-02-22,91.11662292480469,91.67245173405243,90.19354575367564,91.24962049124635,29891100
2023-02-23,90.39203643798828,91.44414293037505,89.33992994560153,91.44414293037505,32423700
2023-02-24,88.68484497070312,89.45903715873452,88.19849482714982,88.96275933844787,31295600
2023-02-27,89.42926788330078,89.77666086699669,88.94291770612651,89.41934020588116,22724300
2023-02-28,89.6277847290039,90.76921775126739,88.85358490483152,88.87344025992782,30546900
2023-03-01,89.83621215820312,90.52107039328135,89.18112180779958,89.48881920235208,26323900
2023-03-02,91.62281036376953,91.79155058079907,89.10171808381965,89.19105203078807,23328600
2023-03-03,93.320068359375,93.40940229555405,91.97019979436118,92.04959848223413,30242500
2023-03-06,94.86847686767578,95.58311819266453,93.59800676662871,93.65755768617807,28288200
2023-03-07,93.46896362304688,95.37466865117595,93.14539405582894,94.70965818395362,24101500
2023-03-08,93.94540405273438,95.52356407383762,93.70222516577593,93.70222516577593,25395200
2023-03-09,91.97021484375,95.20594097512884,91.66748505219165,93.78658602050105,24438900
2023-03-10,90.33248138427734,92.48632507836659,90.12404563058462,91.81138701148635,32850100
2023-03-13,90.97765350341797,92.3870806933407,89.2704565927629,89.89080386712311,31508600
2023-03-14,93.54837036132812,94.12405445789844,92.08931233877172,92.37715438705688,32303900
2023-03-15,95.83125305175781,96.52603899232889,92.34738052666846,92.84365836210459,38367300
2023-03-16,100.31761169433594,101.21091340473511,95.1563247027401,95.85111071493968,54499500
2023-03-17,101.6972427368164,102.71957376173101,99.99997362177399,100.08929998817716,76140300
2023-03-20,101.17119598388672,101.81635865991568,100.03968316797067,100.30766985696194,26033900
2023-03-21,105.05208587646484,105.17119528005082,101.10171864834624,101.2208280519322,33122800
2023-03-22,103.44415283203125,106.70966188535226,103.43422515503305,104.35730222829764,32336900
2023-03-23,105.4689712524414,106.30370641962918,104.62530041836065,105.10172291573843,31385800
2023-03-24,105.27043914794922,105.36970076096922,103.96026612562252,104.95282167503964,25236200
2023-03-27,102.29277801513672,104.61536206375317,101.8659788029712,104.53595579809486,25393400
2023-03-28,100.6054458618164,102.23323659598337,99.53348389367748,102.23323659598337,24913500
2023-03-29,101.14141845703125,102.05456780336732,100.27789234777528,101.95531375660877,26148300
2023-03-30,100.56573486328125,100.85357690107116,99.54340378886097,100.68484426351796,25009800
2023-03-31,103.22579193115234,103.41437993579669,100.68485178377102,100.95283848857181,28108000
2023-04-03,104.12901306152344,104.16870862218236,101.61784099803874,101.90568303470533,20719900
2023-04-04,104.33745574951172,105.31015607471355,103.82132255554437,104.05953379828375,20377200
2023-04-05,104.16871643066406,105.74688391239768,103.32702963127244,105.330012340845,21864200
2023-04-06,108.08931732177734,108.81387874263977,104.03472819309118,104.98261313209342,34684200
2023-04-10,106.15382385253906,107.16623485728229,104.81387523811881,106.59055076223996,19741500
2023-04-11,105.33000183105469,106.42181146443752,104.49625119854174,106.12404175869759,18721300
2023-04-12,104.43672180175781,106.78609815414664,104.1885828533874,106.5905660561891,22761600
2023-04-13,107.38459777832031,107.45903642274081,105.64762539758821,105.67740085535641,21650700
2023-04-14,108.6451416015625,108.76425100686151,106.78905979179629,106.88832141584483,20758700
2023-04-17,105.62777709960938,105.9156191649266,104.53596733045379,104.64514906462927,29043400
2023-04-18,104.33745574951172,106.25308851374669,103.99998288074862,106.20345770073483,17641400
2023-04-19,104.23818969726562,104.93794323898553,103.02727818074284,103.43918210633547,16732000
2023-04-20,105.11164855957031,106.09229254650998,103.86102627610038,103.8709539532784,22515300
2023-04-21,105.12157440185547,105.84613579862736,104.69973521403983,105.30022715234816,22379000
2023-04-24,105.98509979248047,106.5210807961747,104.57567247124707,105.26053834917847,21410900
2023-04-25,103.83124542236328,106.64017968248697,103.78161461165072,105.81635668928911,31408100
2023-04-26,103.67243194580078,106.22329959775887,102.50121600603411,104.77416929475918,37068200
2023-04-27,107.56326293945312,108.3374551666708,103.64266341718557,104.44663867611075,38235200
2023-04-28,107.41438293457031,107.4838615331689,105.25061112772954,106.9975113429788,23957900
2023-05-01,106.9081802368164,107.87096053775701,106.69974443546836,106.91810791476617,20926300
2023-05-02,105.19105529785156,106.92802775435598,103.72206954554999,106.85854915899976,20343100
2023-05-03,105.33000183105469,107.32503311267853,104.83372403655356,105.42925587543527,17116300
2023-05-04,104.42677307128906,105.50866260582943,103.92056759833538,105.36970542856344,19780600
2023-05-05,105.4242935180664,105.64762459482817,103.95928345525331,104.53595955347107,20710600
2023-05-08,107.43421936035156,107.6128796768043,105.00246109386562,105.00742114588428,17266000
2023-05-09,107.13645935058594,109.77169339135227,106.92305594795248,107.97020246225496,24782400
2023-05-10,111.44415283203125,112.66499967549679,107.6724457139781,107.74192431010384,47533500
2023-05-11,116.0297622680664,117.55829894718428,114.07442633716497,114.99750343648294,57115100
2023-05-12,117.04216003417969,117.37963289178805,115.68236364474816,116.12901065669601,31293800
2023-05-15,116.08930206298828,117.91064068020903,115.61287961566096,115.62279971938985,22107900
2023-05-16,119.19600677490234,120.29774417440517,115.96028074298842,115.96028074298842,32370100
2023-05-17,120.5756607055664,121.36970066232753,118.57069410160275,119.28533536350669,26659600
2023-05-18,122.60047149658203,122.97764749293866,120.58558472324069,120.65506331636973,27014500
2023-05-19,122.33248138427734,125.53743981777286,121.80642811204997,123.27540620363604,30268900
2023-05-22,124.93299102783203,126.10420707869818,122.53100043361555,122.5905589260997,29760200
2023-05-23,122.37218475341797,124.48632552301795,122.1339735221134,123.9999753837632,24477900
2023-05-24,120.7344741821289,121.83621160982608,119.85110021903462,120.97268542869617,23087900
2023-05-25,123.42430114746094,125.04217180284299,121.98509839556073,124.27789966472285,33812700
2023-05-26,124.49625396728516,125.06201037799596,122.37218550794296,123.14141764185113,25154700
2023-05-30,123.71214294433594,125.43918775739435,121.97517045386135,125.34986137844608,27230700
2023-05-31,122.45159912109375,123.97020812658324,122.18360484212559,122.77913674607848,41548800
2023-06-01,123.44415283203125,124.10916332120034,122.38211855574964,122.58062666300646,25017700
2023-06-02,124.2977523803711,125.8014736447889,123.42429852677995,123.56325571756055,19367500
2023-06-05,125.68733215332031,127.03720858188797,123.45408171125463,123.6823728661651,22672500
2023-06-06,126.95780181884766,127.92058204882389,125.03224135889516,125.65754871684929,19450100
2023-06-07,122.02479553222656,128.58558906507577,121.71709812758215,126.62528557418186,34179300
2023-06-08,121.75680541992188,122.80891960712718,121.10172259826479,121.67243909446749,24815000
2023-06-09,121.955322265625,123.35978949767356,121.50866765457333,121.64762484754077,20304500
2023-06-12,123.42430114746094,123.82132494637797,121.43918972547492,122.47640862603883,22255700
2023-06-13,123.50370025634766,124.92305514362373,122.92305610781635,124.71461936512009,19287700
2023-06-14,123.4540786743164,123.8610301574852,121.25061131999986,122.87840210747655,24659600
2023-06-15,124.85356903076172,125.22081732653821,122.22329519313664,122.95778421209141,24517100
2023-06-16,123.13644409179688,125.75679024400671,122.86845741439735,125.75679024400671,56699200
2023-06-20,122.92801666259766,124.24315745229883,121.91561322392616,122.61536677986311,22698000
2023-06-21,120.35730743408203,122.49130372366842,119.9602836358289,122.31760344549545,22612000
2023-06-22,122.9478759765625,123.01238694700854,118.70965894201572,119.76177312218508,20781900
2023-06-23,122.10419464111328,122.52107377580943,120.95283400685402,121.13149432955272,29573100
2023-06-26,118.20344543457031,121.8064271902783,118.10419138685185,120.5617646207202,23185000
2023-06-27,118.12406158447266,119.0024679683978,116.03969603005125,116.96276560517269,27221700
2023-06-28,120.17864227294922,120.36722270077522,116.7245452113623,117.0818658581678,19753100
2023-06-29,119.11660766601562,120.00990928045304,118.32256010371597,119.19600636416656,18517500
2023-06-30,120.0694580078125,121.12156457196598,119.98012406169832,120.19848751597893,23871800
2023-07-03,119.66250610351562,120.11908079137234,118.81387526794018,119.42429486911182,13888300
2023-07-05,121.71710205078125,122.45159871674345,119.1662342196505,119.1662342196505,17830300
2023-07-06,120.0297622680664,120.24812573580016,118.36226837298952,119.74192020356276,17732500
2023-07-07,119.24565124511719,120.84366666264474,119.19602042689348,119.99006808287476,20997700
2023-07-10,115.9999771118164,118.18359642938867,115.77168598909101,118.18359642938867,32960100
2023-07-11,116.8337173461914,117.34488286816602,114.96771556702373,115.8907925666999,18286600
2023-07-12,118.7295150756836,120.05953607340918,118.1141278180589,118.41189755588353,22059600
2023-07-13,123.90072631835938,124.40196420644293,120.15878719531577,120.63521724968534,31535900
2023-07-14,124.76425170898438,126.14390356209333,123.97021167187232,124.19849524815983,20499800
2023-07-17,124.1290054321289,126.33248015597,123.57317669912342,125.12156106826644,20675300
2023-07-18,123.15630340576172,124.0595250841081,122.38211123215096,123.97515876494268,21045800
2023-07-19,121.86598205566406,124.53595918967088,121.55829222598103,123.8610210416639,22313800
2023-07-20,118.64018249511719,123.77169368500378,117.80147171073976,121.21090571506095,27541700
2023-07-21,119.41436004638672,120.39699552812229,118.18359324091979,119.9701963235316,56514600
2023-07-24,120.97268676757812,122.43174486757401,120.47640891438763,121.01834954001981,22276100
2023-07-25,121.87590026855469,122.76920180281418,120.6252781205914,120.97267105819284,31820800
2023-07-26,128.6947784423828,130.39204024428076,127.75185353630636,129.38956441816555,46216900
2023-07-27,128.90318298339844,132.60542604783288,128.21831723836377,130.8188230488719,35931600
2023-07-28,132.01983642578125,133.07195825526466,129.94539851845076,129.99502933558094,26971000
2023-07-31,132.1190948486328,132.8337361913796,131.14639446636025,132.01983321678517,18381900
2023-08-01,130.9081573486328,131.9304884040053,129.77664457156052,129.88085866880235,22154300
